year,city,product_type,farmer_number,total_area,amount
2017,KARS,KAVAKLIK,,,0
2017,KARS,KAYISI,,,330
2017,KARS,KORUNGA,,,16250
2017,KARS,MERCIMEK,,,49
2017,KARS,MISIR,,,759
2008,KOCAELI,SEMIZ OTU,,,0
2008,MERSIN,SEMIZ OTU,,,3
2017,KARS,PATATES,,,5
2008,SAKARYA,SEMIZ OTU,,,1
2017,KARS,TRITIKALE,,,81
2017,KARS,YONCA,,,2847
2017,KARS,YULAF,,,3197
2017,KASTAMONU,AHUDUDU,,,1
2017,KASTAMONU,ALIC(DOGADAN TOPLAMA),,,1015
2017,KASTAMONU,ARMUT,,,1
2017,KASTAMONU,AYVA,,,2
2017,KASTAMONU,BAMYA,,,0
2017,KASTAMONU,BIBER,,,0
2017,KASTAMONU,BOGURTLEN,,,1
2008,ZONGULDAK,SEMIZ OTU,,,1
2009,ADANA,SEMIZ OTU,1,0.100000001,1
2017,KASTAMONU,BUGDAY,,,6
2017,KIRSEHIR,CEVIZ,,,33
2009,AFYONKARAHISAR,SEMIZ OTU,1,0.01,0
2017,KASTAMONU,CORDUK (DOGADAN TOPLAMA),,,1
2017,KASTAMONU,DOMATES,,,0
2017,KASTAMONU,DUT,,,2
2017,KASTAMONU,ELMA,,,34
2017,KASTAMONU,ELMA(DOGADAN TOPLAMA),,,3
2017,KASTAMONU,ERIK,,,1
2009,ANKARA,SEMIZ OTU,2,0.093999997,0
2017,KASTAMONU,FIG,,,8
2009,BURSA,SEMIZ OTU,3,0.329999998,5
2017,KASTAMONU,HIYAR,,,0
2009,CANAKKALE,SEMIZ OTU,1,0.589999974,5
2017,KASTAMONU,KEKIK(DOGADAN TOPLAMA),,,0
2017,KASTAMONU,KIZILCIK,,,3
2009,ESKISEHIR,SEMIZ OTU,1,0.01,0
2017,KASTAMONU,KINOA,,,0
2017,KASTAMONU,KIRAZ,,,1
2017,KASTAMONU,KORUNGA,,,233
2009,ISTANBUL,SEMIZ OTU,1,0.140000001,0
2009,IZMIR,SEMIZ OTU,3,0.122000001,3
2009,KIRIKKALE,SEMIZ OTU,1,0.02,3
2009,KOCAELI,SEMIZ OTU,1,0.01,0
2017,KASTAMONU,MUSMULA,,,1
2017,KASTAMONU,MURVER CICEGI (DOGADAN TOPLAMA),,,0
2017,KASTAMONU,ORMAN EMVALI URUN,,,107
2009,MANISA,SEMIZ OTU,1,0.01,0
2017,KASTAMONU,PATATES,,,10
2009,MERSIN,SEMIZ OTU,1,0.005,0
2009,MUGLA,SEMIZ OTU,3,0.039999999,0
2017,KASTAMONU,SEFTALI,,,1
2017,KASTAMONU,VISNE,,,1
2009,NEVSEHIR,SEMIZ OTU,1,0.005,0
2017,KASTAMONU,YABANI CILEK(DOGADAN TOPLAMA),,,500
2009,SAKARYA,SEMIZ OTU,1,0.800000012,1
2009,TOKAT,SEMIZ OTU,1,0.01,0
2017,KAYSERI,ACUR,,,0
2017,KAYSERI,ARMUT,,,1
2017,KAYSERI,AYCICEGI,,,0
2017,KAYSERI,AYVA,,,1
2017,KAYSERI,BADEM,,,15
2009,ZONGULDAK,SEMIZ OTU,4,0.109999999,1
2017,KAYSERI,BAMYA,,,0
2010,AFYONKARAHISAR,SEMIZ OTU,,,0
2017,KAYSERI,BEZELYE,,,0
2017,KAYSERI,BIBER,,,18
2017,KAYSERI,BUGDAY,,,3
2017,KILIS,CEVIZ,,,2
2017,KAYSERI,DOMATES,,,96
2017,KAYSERI,DUT,,,1
2017,KAYSERI,ELMA,,,11
2017,KAYSERI,ERIK,,,1
2017,KAYSERI,FASULYE,,,8
2017,KAYSERI,HAVUC,,,0
2017,KAYSERI,HIYAR,,,13
2017,KAYSERI,ISPANAK,,,0
2017,KAYSERI,KABAK,,,3
2010,ANKARA,SEMIZ OTU,,,1
2017,KAYSERI,KARPUZ,,,47
2017,KAYSERI,KAVUN,,,43
2017,KAYSERI,KAYISI,,,13
2017,KAYSERI,KEKIK,,,0
2017,KAYSERI,KIRAZ,,,7
2017,KAYSERI,KUSBURNU,,,0
2017,KAYSERI,LAHANA,,,2
2017,KAYSERI,MANTAR (KULTUR),,,0
2017,KAYSERI,MARUL,,,1
2010,BURSA,SEMIZ OTU,,,7
2017,KAYSERI,MENENGIC,,,0
2017,KAYSERI,MISIR,,,1
2010,CANAKKALE,SEMIZ OTU,,,0
2017,KAYSERI,NANE,,,0
2017,KAYSERI,NOHUT,,,0
2010,ESKISEHIR,SEMIZ OTU,,,0
2017,KAYSERI,PATATES,,,9
2017,KAYSERI,PATLICAN,,,19
2017,KAYSERI,PAZI,,,0
2017,KAYSERI,PIRASA,,,0
2017,KAYSERI,REYHAN,,,0
2017,KAYSERI,ROKA,,,0
2010,ISTANBUL,SEMIZ OTU,,,0
2010,IZMIR,SEMIZ OTU,,,1
2017,KAYSERI,SOGAN,,,4
2017,KAYSERI,SUMAK,,,0
2017,KAYSERI,SEFTALI,,,1
2017,KAYSERI,TERE,,,0
2017,KAYSERI,UZUM,,,57
2017,KAYSERI,YERELMASI,,,0
2017,KAYSERI,YONCA,,,2
2017,KIRIKKALE,ACUR,,,0
2017,KIRIKKALE,ARPA,,,0
2017,KIRIKKALE,AYCICEGI,,,0
2017,KIRIKKALE,AYVA,,,0
2010,KIRIKKALE,SEMIZ OTU,,,0
2017,KIRIKKALE,BAMYA,,,0
2010,KIRKLARELI,SEMIZ OTU,,,0
2017,KIRIKKALE,BIBER,,,2
2017,KIRIKKALE,BORULCE,,,0
2017,KIRIKKALE,BROKOLI,,,1
2017,KIRIKKALE,BUGDAY,,,1
2017,KOCAELI,CEVIZ,,,6
2010,KOCAELI,SEMIZ OTU,,,0
2017,KIRIKKALE,DOMATES,,,5
2017,KIRIKKALE,DUT,,,0
2017,KIRIKKALE,ELMA,,,0
2017,KIRIKKALE,ERIK,,,0
2017,KIRIKKALE,FASULYE,,,2
2017,KIRIKKALE,HAVUC,,,0
2017,KIRIKKALE,HIYAR,,,2
2017,KIRIKKALE,ISPANAK,,,3
2017,KIRIKKALE,KABAK,,,1
2010,MANISA,SEMIZ OTU,,,0
2017,KIRIKKALE,KARPUZ,,,1
2017,KIRIKKALE,KAVUN,,,1
2017,KIRIKKALE,KAYISI,,,0
2017,KIRIKKALE,KEREVIZ,,,0
2017,KIRIKKALE,KIRAZ,,,0
2017,KIRIKKALE,KISNIS,,,0
2017,KIRIKKALE,LAHANA,,,2
2017,KIRIKKALE,MADIMAK,,,0
2017,KIRIKKALE,MARUL,,,0
2010,MERSIN,SEMIZ OTU,,,0
2017,KIRIKKALE,MISIR,,,0
2017,KIRIKKALE,NANE,,,0
2017,KIRIKKALE,NOHUT,,,0
2017,KIRIKKALE,PANCAR,,,0
2010,MUGLA,SEMIZ OTU,,,0
2017,KIRIKKALE,PATATES,,,1
2017,KIRIKKALE,PATLICAN,,,0
2017,KIRIKKALE,PAZI,,,0
2017,KIRIKKALE,PIRASA,,,2
2017,KIRIKKALE,REYHAN,,,0
2017,KIRIKKALE,ROKA,,,0
2010,NEVSEHIR,SEMIZ OTU,,,1
2010,SAKARYA,SEMIZ OTU,,,0
2017,KIRIKKALE,SOGAN,,,8
2017,KIRIKKALE,TERE,,,0
2017,KIRIKKALE,TURP,,,0
2017,KIRIKKALE,UZUM,,,0
2017,KIRIKKALE,VISNE,,,0
2017,KIRIKKALE,YERELMASI,,,1
2017,KIRIKKALE,YONCA,,,0
2017,KIRKLARELI,AYVA,,,0
2017,KIRKLARELI,BADEM,,,0
2017,KIRKLARELI,BIBER,,,2
2017,KIRKLARELI,BOGURTLEN,,,0
2010,SAMSUN,SEMIZ OTU,,,0
2017,KONYA,CEVIZ,,,337
2010,ZONGULDAK,SEMIZ OTU,,,2
2011,ANKARA,SEMIZ OTU,,,4
2017,KIRKLARELI,DEFNE,,,0
2017,KIRKLARELI,DOMATES,,,2
2017,KIRKLARELI,DUT,,,0
2017,KIRKLARELI,ELMA,,,17
2017,KIRKLARELI,ERIK,,,0
2017,KIRKLARELI,FASULYE,,,0
2017,KIRKLARELI,HIYAR,,,1
2017,KIRKLARELI,IHLAMUR,,,1
2017,KIRKLARELI,ISPANAK,,,0
2017,KIRKLARELI,KABAK,,,0
2017,KIRKLARELI,KANTARON,,,0
2017,KIRKLARELI,KARPUZ,,,4
2017,KIRKLARELI,KAVUN,,,1
2017,KIRKLARELI,KEKIK,,,0
2017,KIRKLARELI,KEKIK(DOGADAN TOPLAMA),,,0
2017,KIRKLARELI,KIZILCIK,,,0
2011,AYDIN,SEMIZ OTU,,,1
2017,KIRKLARELI,KIRAZ,,,2
2017,KIRKLARELI,KUSBURNU,,,0
2011,BURSA,SEMIZ OTU,,,4
2011,CANAKKALE,SEMIZ OTU,,,1
2017,KIRKLARELI,MANTAR (KULTUR),,,0
2017,KIRKLARELI,MARUL,,,0
2011,ESKISEHIR,SEMIZ OTU,,,2
2017,KIRKLARELI,NANE,,,0
2017,KIRKLARELI,PAPATYA,,,0
2011,ISTANBUL,SEMIZ OTU,,,1
2017,KIRKLARELI,PATATES,,,0
2017,KIRKLARELI,PATLICAN,,,0
2017,KIRKLARELI,REYHAN,,,0
2017,KIRKLARELI,ROKA,,,0
2011,IZMIR,SEMIZ OTU,,,2
2017,KIRKLARELI,SOGAN,,,0
2017,KIRKLARELI,TERE,,,0
2017,KIRKLARELI,TURP,,,0
2017,KIRKLARELI,UZUM,,,1
2017,KIRKLARELI,YONCA,,,64
2017,KIRSEHIR,AHUDUDU,,,0
2017,KIRSEHIR,ALIC,,,1
2017,KIRSEHIR,ARMUT,,,0
2017,KIRSEHIR,AYCICEGI,,,1
2017,KIRSEHIR,AYVA,,,0
2017,KIRSEHIR,BADEM,,,3
2017,KIRSEHIR,BAMYA,,,0
2011,KASTAMONU,SEMIZ OTU,,,5
2017,KIRSEHIR,BIBER,,,1
2017,KIRSEHIR,BOGURTLEN,,,0
2017,KIRSEHIR,BUGDAY,,,54
2017,KUTAHYA,CEVIZ,,,325
2017,KIRSEHIR,CILEK,,,0
2017,KIRSEHIR,DOMATES,,,1
2017,KIRSEHIR,DUT,,,0
2017,KIRSEHIR,ELMA,,,3
2017,KIRSEHIR,ERIK,,,0
2017,KIRSEHIR,FASULYE,,,1
2017,KIRSEHIR,FINDIK,,,0
2017,KIRSEHIR,GILABURU (VIBURNUM OPULUS),,,0
2017,KIRSEHIR,GUL,,,0
2017,KIRSEHIR,HAVUC,,,1
2017,KIRSEHIR,HIYAR,,,0
2017,KIRSEHIR,IHLAMUR,,,0
2017,KIRSEHIR,KABAK,,,0
2017,KIRSEHIR,KARABUGDAY,,,0
2017,KIRSEHIR,KARAYEMIS,,,0
2011,MANISA,SEMIZ OTU,,,78
2017,KIRSEHIR,KARPUZ,,,4
2017,KIRSEHIR,KAVUN,,,3
2017,KIRSEHIR,KAYISI,,,1
2017,KIRSEHIR,KEKIK,,,0
2017,KIRSEHIR,KESTANE,,,0
2017,KIRSEHIR,KIRAZ,,,1
2017,KIRSEHIR,KUSBURNU,,,0
2017,KIRSEHIR,MANTAR (KULTUR),,,0
2017,KIRSEHIR,MARUL,,,1
2011,MUGLA,SEMIZ OTU,,,1
2017,KIRSEHIR,MISIR,,,1
2017,KIRSEHIR,NANE,,,0
2017,KIRSEHIR,NOHUT,,,7
2017,KIRSEHIR,PAPATYA,,,0
2017,KIRSEHIR,PATATES,,,10
2017,KIRSEHIR,PATLICAN,,,0
2017,KIRSEHIR,ROKA,,,0
2011,SAKARYA,SEMIZ OTU,,,0
2017,KIRSEHIR,SOGAN,,,2
2017,KIRSEHIR,SEFTALI,,,0
2017,KIRSEHIR,TRABZON HURMASI,,,0
2017,KIRSEHIR,TURP,,,0
2017,KIRSEHIR,UVEZ,,,0
2017,KIRSEHIR,UZUM,,,5
2017,KIRSEHIR,VISNE,,,1
2017,KIRSEHIR,YERFISTIGI,,,0
2017,KILIS,ANTEPFISTIGI,,,76
2017,KILIS,ARPA,,,208
2017,KILIS,BIBER,,,413
2017,KILIS,BUGDAY,,,187
2017,MALATYA,CEVIZ,,,162
2017,KILIS,INCIR,,,0
2017,KILIS,MERCIMEK,,,26
2017,KILIS,NAR,,,83
2017,KILIS,NOHUT,,,31
2017,KILIS,UZUM,,,847
2017,KILIS,ZEYTIN,,,9966
2017,KOCAELI,ADACAYI,,,0
2017,KOCAELI,AHUDUDU,,,0
2017,KOCAELI,ALTIN CILEK,,,0
2017,KOCAELI,ARMUT,,,2
2017,KOCAELI,ARPA,,,4
2017,KOCAELI,AYCICEGI,,,1
2017,KOCAELI,AYVA,,,4
2017,KOCAELI,BADEM,,,1
2011,SAMSUN,SEMIZ OTU,,,1
2017,KOCAELI,BAMYA,,,1
2011,YALOVA,SEMIZ OTU,,,2
2017,KOCAELI,BEZELYE,,,1
2017,KOCAELI,BIBER,,,16
2017,KOCAELI,BIBERIYE,,,0
2017,KOCAELI,BOGURTLEN,,,0
2017,KOCAELI,BORULCE,,,0
2017,KOCAELI,BROKOLI,,,20
2017,KOCAELI,BUGDAY,,,25
2017,MANISA,CEVIZ,,,686
2017,KOCAELI,CILEK,,,1
2011,ZONGULDAK,SEMIZ OTU,,,0
2017,KOCAELI,DOMATES,,,33
2017,KOCAELI,DULAVRAT OTU,,,0
2017,KOCAELI,DUT,,,0
2017,KOCAELI,EKINEZYA,,,0
2017,KOCAELI,ELMA,,,3
2017,KOCAELI,ENGINAR,,,7
2017,KOCAELI,ERIK,,,3
2017,KOCAELI,FASULYE,,,6
2017,KOCAELI,FINDIK,,,2
2017,KOCAELI,FRENK UZUMU,,,0
2017,KOCAELI,HIYAR,,,5
2017,KOCAELI,ISPANAK,,,1
2017,KOCAELI,INCIR,,,1
2017,KOCAELI,KABAK,,,3
2017,KOCAELI,KARAYEMIS,,,0
2012,ADANA,SEMIZ OTU,,,0
2017,KOCAELI,KARPUZ,,,5
2017,KOCAELI,KEKIK,,,0
2017,KOCAELI,KEREVIZ,,,2
2017,KOCAELI,KIZILCIK,,,0
2017,KOCAELI,KIRAZ,,,5
2017,KOCAELI,KIVI,,,0
2017,KOCAELI,LAHANA,,,24
2017,KOCAELI,MARUL,,,0
2012,AFYONKARAHISAR,SEMIZ OTU,,,0
2012,ANKARA,SEMIZ OTU,,,5
2012,AYDIN,SEMIZ OTU,,,0
2017,KOCAELI,MISIR,,,5
2017,KOCAELI,NANE,,,0
2017,KOCAELI,NAR,,,1
2017,KOCAELI,NOHUT,,,2
2017,KOCAELI,PATATES,,,1
2017,KOCAELI,PATLICAN,,,4
2017,KOCAELI,PAZI,,,0
2017,KOCAELI,PIRASA,,,10
2017,KOCAELI,ROKA,,,0
2012,BURSA,SEMIZ OTU,,,2
2012,CANAKKALE,SEMIZ OTU,,,2
2017,KOCAELI,SOGAN,,,1
2017,KOCAELI,SOYA,,,0
2017,KOCAELI,SUSAM,,,1
2017,KOCAELI,SEFTALI,,,2
2017,KOCAELI,SEKER KAMISI,,,0
2017,KOCAELI,TERE,,,0
2017,KOCAELI,TIBBI AROMATIK BITKI,,,0
2017,KOCAELI,TRABZON HURMASI,,,2
2017,KOCAELI,TURP,,,0
2017,KOCAELI,UZUM,,,1
2017,KOCAELI,VISNE,,,2
2017,KOCAELI,YONCA,,,1
2017,KOCAELI,YULAF,,,3
2017,KONYA,ADACAYI,,,0
2017,KONYA,AHLAT,,,0
2017,KONYA,AHUDUDU,,,1
2017,KONYA,ALIC,,,1
2017,KONYA,ARMUT,,,61
2017,KONYA,ARPA,,,92
2017,KONYA,AYCICEGI,,,11
2017,KONYA,AYVA,,,6
2017,KONYA,BADEM,,,1613
2012,ESKISEHIR,SEMIZ OTU,,,1
2012,IZMIR,SEMIZ OTU,,,1
2017,KONYA,BIBER,,,11
2017,KONYA,BOGURTLEN,,,3
2017,KONYA,BUGDAY,,,493
2017,MARDIN,CEVIZ,,,1
2017,KONYA,CAVDAR,,,7
2017,KONYA,CEMEN(BUY),,,3
2017,KONYA,CILEK,,,2444
2012,KOCAELI,SEMIZ OTU,,,0
2017,KONYA,DARI,,,1
2012,MANISA,SEMIZ OTU,,,0
2017,KONYA,DOMATES,,,66
2017,KONYA,DUT,,,0
2017,KONYA,EKINEZYA,,,0
2017,KONYA,ELMA,,,821
2017,KONYA,ENGINAR,,,0
2017,KONYA,ERIK,,,186
2017,KONYA,FASULYE,,,73
2017,KONYA,FIG,,,14
2017,KONYA,FRENK UZUMU,,,0
2017,KONYA,GILABURU (VIBURNUM OPULUS),,,0
2012,MERSIN,SEMIZ OTU,,,0
2017,KONYA,HASHAS,,,5
2017,KONYA,HAVUC,,,3473
2017,KONYA,HIYAR,,,32
2017,KONYA,IHLAMUR,,,0
2017,KONYA,ISPANAK,,,4
2017,KONYA,IGDE,,,0
2017,KONYA,KABAK,,,5
2017,KONYA,KANTARON,,,1
2012,MUGLA,SEMIZ OTU,,,0
2017,KONYA,KARPUZ,,,6
2017,KONYA,KAVUN,,,20
2017,KONYA,KAYISI,,,5
2017,KONYA,KETEN LIF,,,1
2017,KONYA,KIMYON,,,2
2017,KONYA,KINOA,,,1
2017,KONYA,KIRAZ,,,656
2017,KONYA,KISNIS,,,1
2017,KONYA,KORUNGA,,,6
2017,KONYA,KUDRET NARI,,,0
2017,KONYA,KUSBURNU,,,1
2017,KONYA,LAHANA,,,8
2012,YALOVA,SEMIZ OTU,,,1
2017,KONYA,MACAR FIGI,,,24
2017,KONYA,MARUL,,,0
2012,ZONGULDAK,SEMIZ OTU,,,0
2013,ADANA,SEMIZ OTU,,,0
2017,KONYA,MERCIMEK,,,5
2017,KONYA,MISIR,,,997
2013,AFYONKARAHISAR,SEMIZ OTU,,,0
2017,KONYA,NANE,,,1
2017,KONYA,NOHUT,,,53
2017,KONYA,PANCAR,,,0
2013,ANKARA,SEMIZ OTU,,,8
2013,ARTVIN,SEMIZ OTU,,,0
2017,KONYA,PAPATYA,,,0
2017,KONYA,PATATES,,,152
2017,KONYA,PATLICAN,,,5
2017,KONYA,PIRASA,,,1
2017,KONYA,REYHAN,,,1
2017,KONYA,REZENE,,,1
2013,AYDIN,SEMIZ OTU,,,6
2013,BURSA,SEMIZ OTU,,,3
2017,KONYA,SOGAN,,,178
2017,KONYA,SUSAM,,,2
2017,KONYA,SEFTALI,,,11
2017,KONYA,TURP,,,0
2017,KONYA,UZUM,,,493
2013,CANAKKALE,SEMIZ OTU,,,0
2017,KONYA,VISNE,,,2262
2017,KONYA,YONCA,,,258
2017,KONYA,YULAF,,,25
2017,KUTAHYA,ARMUT,,,0
2017,KUTAHYA,BADEM,,,134
2017,MERSIN,CEVIZ,,,631
2017,KUTAHYA,ELMA,,,98
2017,KUTAHYA,ERIK,,,0
2017,KUTAHYA,KIRAZ,,,874
2017,KUTAHYA,NEKTARIN,,,0
2017,KUTAHYA,UZUM,,,1
2017,KUTAHYA,VISNE,,,1317
2017,MALATYA,ARMUT,,,51
2017,MALATYA,ARPA,,,568
2017,MALATYA,ASPIR,,,8
2017,MALATYA,BADEM,,,142
2017,MALATYA,BAMYA,,,0
2017,MALATYA,BIBER,,,4
2017,MALATYA,BUGDAY,,,1416
2017,MUGLA,CEVIZ,,,53
2017,MALATYA,CAYIR MERA(YAPAY),,,3
2017,MALATYA,DOMATES,,,384
2017,MALATYA,DUT,,,208
2017,MALATYA,ELMA,,,236
2017,MALATYA,ERIK,,,3
2017,MALATYA,FASULYE,,,17
2017,MALATYA,FIG,,,44
2017,MALATYA,HIYAR,,,1
2017,MALATYA,KARPUZ,,,148
2017,MALATYA,KAVAKLIK,,,1
2017,MALATYA,KAVUN,,,54
2017,MALATYA,KAYISI,,,42639
2017,MALATYA,KIRAZ,,,98
2017,MALATYA,KORUNGA,,,7
2017,MALATYA,MERCIMEK,,,130
2017,MALATYA,MISIR,,,8
2017,MALATYA,MURDUMUK,,,147
2017,MALATYA,NANE,,,0
2017,MALATYA,NAR,,,5
2017,MALATYA,NOHUT,,,326
2013,ESKISEHIR,SEMIZ OTU,,,6
2017,MALATYA,PATLICAN,,,10
2017,MALATYA,REYHAN,,,0
2013,ISTANBUL,SEMIZ OTU,,,3
2017,MALATYA,SOGAN,,,2
2017,MALATYA,TRABZON HURMASI,,,0
2017,MALATYA,UZUM,,,203
2013,IZMIR,SEMIZ OTU,,,0
2017,MALATYA,VISNE,,,0
2017,MALATYA,YONCA,,,393
2017,MALATYA,YULAF,,,14
2017,MANISA,ALABAS,,,4
2017,MANISA,ARMUT,,,5
2017,MANISA,ARPA,,,1770
2017,MANISA,AYVA,,,51
2017,MANISA,BADEM,,,382
2017,MANISA,BAKLA,,,0
2017,MANISA,BAMYA,,,2
2013,KIRIKKALE,SEMIZ OTU,,,2
2017,MANISA,BEZELYE,,,14
2017,MANISA,BIBER,,,1362
2017,MANISA,BORULCE,,,16
2017,MANISA,BROKOLI,,,305
2017,MANISA,BUGDAY,,,589
2017,MANISA,BURCAK,,,4
2017,MUS,CEVIZ,,,103
2013,KIRSEHIR,SEMIZ OTU,,,3
2017,MANISA,CAVDAR,,,2
2017,MANISA,CILEK,,,9
2013,KOCAELI,SEMIZ OTU,,,1
2017,MANISA,DEFNE,,,0
2013,MANISA,SEMIZ OTU,,,1
2017,MANISA,DOMATES,,,8595
2017,MANISA,EBEGUMECI,,,1
2017,MANISA,ELMA,,,2012
2017,MANISA,ENGINAR,,,5
2017,MANISA,ERIK,,,531
2017,MANISA,FASULYE,,,102
2017,MANISA,FIG,,,991
2017,MANISA,GUL,,,7
2017,MANISA,HASHAS,,,285
2017,MANISA,HAVUC,,,15
2017,MANISA,HIYAR,,,27
2017,MANISA,ISIRGAN OTU,,,1
2017,MANISA,ISPANAK,,,31
2017,MANISA,INCIR,,,15
2017,MANISA,KABAK,,,23
2013,MERSIN,SEMIZ OTU,,,3
2017,MANISA,KARPUZ,,,353
2017,MANISA,KAVUN,,,619
2017,MANISA,KAYISI,,,383
2017,MANISA,KEKIK,,,2
2017,MANISA,KEREVIZ,,,38
2017,MANISA,KESTANE,,,19
2017,MANISA,KIRAZ,,,317
2017,MANISA,KUSKONMAZ,,,4
2017,MANISA,LAHANA,,,1
2017,MANISA,MARUL,,,6
2013,SAKARYA,SEMIZ OTU,,,0
2017,MANISA,MISIR,,,7800
2013,YALOVA,SEMIZ OTU,,,7
2017,MANISA,NANE,,,0
2017,MANISA,NAR,,,2221
2017,MANISA,NOHUT,,,40
2017,MANISA,PAMUK,,,711
2017,MANISA,PANCAR,,,2
2017,MANISA,PATATES,,,18
2017,MANISA,PATLICAN,,,70
2017,MANISA,PAZI,,,3
2017,MANISA,PIRASA,,,42
2017,MANISA,RADIKA,,,1
2017,MANISA,REYHAN,,,12
2017,MANISA,REZENE,,,0
2017,MANISA,ROKA,,,2
2013,ZONGULDAK,SEMIZ OTU,,,2
2014,ANKARA,SEMIZ OTU,,,4
2017,MANISA,SOGAN,,,6
2017,MANISA,SUSAM,,,110
2017,MANISA,SUS BITKISI,,,67
2014,AYDIN,SEMIZ OTU,,,12
2017,MANISA,SEFTALI,,,359
2017,MANISA,TRITIKALE,,,17
2017,MANISA,TURP,,,1
2017,MANISA,TUTUN,,,227
2017,MANISA,UZUM,,,72111
2014,BURSA,SEMIZ OTU,,,2
2017,MANISA,VISNE,,,40
2017,MANISA,YERFISTIGI,,,80
2017,MANISA,YONCA,,,530
2017,MANISA,YULAF,,,55
2017,MANISA,ZEYTIN,,,10359
2017,MARDIN,ARPA,,,34
2017,MARDIN,BIBER,,,87
2017,MARDIN,BUGDAY,,,2914
2017,NEVSEHIR,CEVIZ,,,1
2017,MARDIN,DOMATES,,,1000
2017,MARDIN,INCIR,,,2
2017,MARDIN,KAYISI,,,0
2017,MARDIN,MERCIMEK,,,925
2017,MARDIN,MISIR,,,5269
2017,MARDIN,NAR,,,2
2017,MARDIN,PAMUK,,,265
2017,MARDIN,SOYA,,,1543
2017,MARDIN,UZUM,,,123
2014,CANAKKALE,SEMIZ OTU,,,3
2017,MARDIN,YULAF,,,44
2017,MERSIN,ADACAYI,,,37
2017,MERSIN,ALIC,,,1
2017,MERSIN,ALTINTOP,,,178
2017,MERSIN,ANTEPFISTIGI,,,1
2017,MERSIN,ARMUT,,,143
2017,MERSIN,ARPA,,,6
2017,MERSIN,AVOKADO,,,49
2017,MERSIN,AYCICEGI,,,0
2017,MERSIN,AYVA,,,2
2017,MERSIN,BADEM,,,211
2017,MERSIN,BAKLA,,,7
2017,MERSIN,BAMYA,,,1
2017,MERSIN,BEZELYE,,,1
2017,MERSIN,BIBER,,,53
2017,MERSIN,BIBERIYE,,,1
2017,MERSIN,BROKOLI,,,1
2017,MERSIN,BUGDAY,,,106
2017,NIGDE,CEVIZ,,,10
2017,MERSIN,CILEK,,,10
2017,MERSIN,DOMATES,,,237
2017,MERSIN,ELMA,,,183
2017,MERSIN,ERIK,,,86
2017,MERSIN,FASULYE,,,14
2017,MERSIN,FIG,,,135
2017,MERSIN,HAVUC,,,10
2017,MERSIN,HIYAR,,,92
2017,MERSIN,ISPANAK,,,2
2017,MERSIN,INCIR,,,1
2017,MERSIN,KABAK,,,40
2017,MERSIN,KAMKAT,,,0
2017,MERSIN,KAPARI,,,1
2014,ESKISEHIR,SEMIZ OTU,,,3
2017,MERSIN,KARPUZ,,,10
2017,MERSIN,KAVUN,,,6
2017,MERSIN,KAYISI,,,180
2017,MERSIN,KECIBOYNUZU(HARNUP),,,478
2017,MERSIN,KEKIK,,,25
2017,MERSIN,KIRAZ,,,5
2017,MERSIN,KORUNGA,,,92
2017,MERSIN,LAHANA,,,21
2017,MERSIN,LIMON,,,601
2017,MERSIN,MAHLEP,,,2
2017,MERSIN,MANDALINA,,,613
2017,MERSIN,MARUL,,,2
2014,HATAY,SEMIZ OTU,,,0
2017,MERSIN,MERCIMEK,,,2
2017,MERSIN,MISIR,,,15
2017,MERSIN,MUZ,,,663
2017,MERSIN,NANE,,,0
2017,MERSIN,NAR,,,102
2017,MERSIN,NEKTARIN,,,111
2017,MERSIN,NOHUT,,,166
2017,MERSIN,ORMAN EMVALI URUN,,,3
2017,MERSIN,PANCAR,,,2
2017,MERSIN,PATATES,,,25
2017,MERSIN,PATLICAN,,,32
2017,MERSIN,PIRASA,,,1
2017,MERSIN,PORTAKAL,,,572
2017,MERSIN,SANDAL,,,0
2014,ISTANBUL,SEMIZ OTU,,,5
2014,IZMIR,SEMIZ OTU,,,0
2017,MERSIN,SOGAN,,,57
2014,KOCAELI,SEMIZ OTU,,,0
2017,MERSIN,SEFTALI,,,115
2017,MERSIN,TRABZON HURMASI,,,0
2017,MERSIN,TURP,,,3
2017,MERSIN,UZUM,,,1155
2014,KONYA,SEMIZ OTU,,,0
2017,MERSIN,YABANMERSINI,,,15
2014,MERSIN,SEMIZ OTU,,,6
2017,MERSIN,YERFISTIGI,,,1
2017,MERSIN,ZEYTIN,,,4709
2017,MUGLA,ADACAYI,,,0
2017,MUGLA,ALTINTOP,,,16
2017,MUGLA,ARMUT,,,1
2017,MUGLA,AVOKADO,,,14
2017,MUGLA,AYVA,,,0
2017,MUGLA,BADEM,,,233
2017,MUGLA,BAKLA,,,0
2017,MUGLA,BAMYA,,,0
2014,MUGLA,SEMIZ OTU,,,0
2017,MUGLA,BEZELYE,,,0
2017,MUGLA,BIBER,,,0
2017,MUGLA,BIBERIYE,,,0
2017,MUGLA,BORULCE,,,0
2017,MUGLA,BROKOLI,,,1
2017,MUGLA,BUGDAY,,,9
2017,ORDU,CEVIZ,,,0
2014,SAKARYA,SEMIZ OTU,,,0
2017,MUGLA,CILEK,,,2
2017,MUGLA,DARI,,,2
2017,MUGLA,DEFNE,,,2
2017,MUGLA,DOMATES,,,3
2017,MUGLA,DUT,,,0
2017,MUGLA,ELMA,,,2002
2017,MUGLA,ENGINAR,,,4
2017,MUGLA,ERIK,,,5
